timestamp,motiontime,cmd_mode,cmd_gaitType,cmd_velocity_x,cmd_velocity_y,cmd_yawSpeed,cmd_bodyHeight,cmd_euler_x,cmd_euler_y,cmd_euler_z,imu_r,imu_p,imu_y,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z,m0_q,m0_dq,m0_tau,m1_q,m1_dq,m1_tau,m2_q,m2_dq,m2_tau,m3_q,m3_dq,m3_tau,m4_q,m4_dq,m4_tau,m5_q,m5_dq,m5_tau,m6_q,m6_dq,m6_tau,m7_q,m7_dq,m7_tau,m8_q,m8_dq,m8_tau,m9_q,m9_dq,m9_tau,m10_q,m10_dq,m10_tau,m11_q,m11_dq,m11_tau
1744752101.791872,6093,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12507009506225586,0.06069845333695412,-1.2835074663162231,-0.006399715784937143,0.25882789492607117,-0.0196981318295002,-1.3372334241867065,1.244187831878662,10.0792875289917,-0.1464826911687851,-0.01905020885169506,0.86328125,0.9579810500144958,1.5154019594192505,0.0703125,-1.972601294517517,-3.4271349906921387,4.19140625,-0.05413622409105301,0.1983874887228012,-0.88671875,0.9276429414749146,1.5031505823135376,0.171875,-1.9371967315673828,-3.4861371517181396,4.19140625,-0.15181154012680054,0.01537555642426014,1.01171875,0.9260079860687256,1.4725220203399658,0.0234375,-1.9278308153152466,-2.9442365169525146,3.70703125,-0.09258868545293808,0.12895934283733368,-0.88671875,0.8956093192100525,1.2454614639282227,0.34375,-1.8672758340835571,-3.088937520980835,3.55859375
1744752101.7944577,6094,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12507009506225586,0.06069845333695412,-1.2835074663162231,-0.006399715784937143,0.25882789492607117,-0.0196981318295002,-1.3372334241867065,1.244187831878662,10.0792875289917,-0.1464826911687851,-0.01905020885169506,0.86328125,0.9579810500144958,1.5154019594192505,0.0703125,-1.972601294517517,-3.4271349906921387,4.19140625,-0.05413622409105301,0.1983874887228012,-0.88671875,0.9276429414749146,1.5031505823135376,0.171875,-1.9371967315673828,-3.4861371517181396,4.19140625,-0.15181154012680054,0.01537555642426014,1.01171875,0.9260079860687256,1.4725220203399658,0.0234375,-1.9278308153152466,-2.9442365169525146,3.70703125,-0.09258868545293808,0.12895934283733368,-0.88671875,0.8956093192100525,1.2454614639282227,0.34375,-1.8672758340835571,-3.088937520980835,3.55859375
1744752101.7971673,6095,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12507009506225586,0.06069845333695412,-1.2835074663162231,-0.006399715784937143,0.25882789492607117,-0.0196981318295002,-1.3372334241867065,1.244187831878662,10.0792875289917,-0.1464826911687851,-0.01905020885169506,0.86328125,0.9579810500144958,1.5154019594192505,0.0703125,-1.972601294517517,-3.4271349906921387,4.19140625,-0.05413622409105301,0.1983874887228012,-0.88671875,0.9276429414749146,1.5031505823135376,0.171875,-1.9371967315673828,-3.4861371517181396,4.19140625,-0.15181154012680054,0.01537555642426014,1.01171875,0.9260079860687256,1.4725220203399658,0.0234375,-1.9278308153152466,-2.9442365169525146,3.70703125,-0.09258868545293808,0.12895934283733368,-0.88671875,0.8956093192100525,1.2454614639282227,0.34375,-1.8672758340835571,-3.088937520980835,3.55859375
1744752101.7998157,6096,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12507009506225586,0.06069845333695412,-1.2835074663162231,-0.006399715784937143,0.25882789492607117,-0.0196981318295002,-1.3372334241867065,1.244187831878662,10.0792875289917,-0.1464826911687851,-0.01905020885169506,0.86328125,0.9579810500144958,1.5154019594192505,0.0703125,-1.972601294517517,-3.4271349906921387,4.19140625,-0.05413622409105301,0.1983874887228012,-0.88671875,0.9276429414749146,1.5031505823135376,0.171875,-1.9371967315673828,-3.4861371517181396,4.19140625,-0.15181154012680054,0.01537555642426014,1.01171875,0.9260079860687256,1.4725220203399658,0.0234375,-1.9278308153152466,-2.9442365169525146,3.70703125,-0.09258868545293808,0.12895934283733368,-0.88671875,0.8956093192100525,1.2454614639282227,0.34375,-1.8672758340835571,-3.088937520980835,3.55859375
1744752101.8024526,6097,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12507009506225586,0.06069845333695412,-1.2835074663162231,-0.006399715784937143,0.25882789492607117,-0.0196981318295002,-1.3372334241867065,1.244187831878662,10.0792875289917,-0.1464826911687851,-0.01905020885169506,0.86328125,0.9579810500144958,1.5154019594192505,0.0703125,-1.972601294517517,-3.4271349906921387,4.19140625,-0.05413622409105301,0.1983874887228012,-0.88671875,0.9276429414749146,1.5031505823135376,0.171875,-1.9371967315673828,-3.4861371517181396,4.19140625,-0.15181154012680054,0.01537555642426014,1.01171875,0.9260079860687256,1.4725220203399658,0.0234375,-1.9278308153152466,-2.9442365169525146,3.70703125,-0.09258868545293808,0.12895934283733368,-0.88671875,0.8956093192100525,1.2454614639282227,0.34375,-1.8672758340835571,-3.088937520980835,3.55859375
1744752101.8049805,6098,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.1248948723077774,0.06573465466499329,-1.2834771871566772,-0.030191417783498764,0.22272475063800812,-0.00944878812879324,-0.8707749843597412,1.1632916927337646,10.815653800964355,-0.14781489968299866,-0.07665605843067169,0.9140625,0.9854730367660522,1.3694854974746704,0.0703125,-2.0375566482543945,-3.2729225158691406,4.78515625,-0.051229581236839294,0.15984871983528137,-1.109375,0.9571938514709473,1.5159599781036377,0.09765625,-2.0033631324768066,-3.3533213138580322,4.63671875,-0.1532043218612671,-0.08388528227806091,1.18359375,0.9485344290733337,1.1199344396591187,0.44140625,-1.9849544763565063,-2.862614870071411,4.078125,-0.09028759598731995,0.13301308453083038,-1.16015625,0.9177724719047546,1.1474664211273193,0.41796875,-1.9250856637954712,-2.894329071044922,3.96875
1744752101.807526,6099,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.1248948723077774,0.06573465466499329,-1.2834771871566772,-0.030191417783498764,0.22272475063800812,-0.00944878812879324,-0.8707749843597412,1.1632916927337646,10.815653800964355,-0.14781489968299866,-0.07665605843067169,0.9140625,0.9854730367660522,1.3694854974746704,0.0703125,-2.0375566482543945,-3.2729225158691406,4.78515625,-0.051229581236839294,0.15984871983528137,-1.109375,0.9571938514709473,1.5159599781036377,0.09765625,-2.0033631324768066,-3.3533213138580322,4.63671875,-0.1532043218612671,-0.08388528227806091,1.18359375,0.9485344290733337,1.1199344396591187,0.44140625,-1.9849544763565063,-2.862614870071411,4.078125,-0.09028759598731995,0.13301308453083038,-1.16015625,0.9177724719047546,1.1474664211273193,0.41796875,-1.9250856637954712,-2.894329071044922,3.96875
1744752101.8100352,6100,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.1248948723077774,0.06573465466499329,-1.2834771871566772,-0.030191417783498764,0.22272475063800812,-0.00944878812879324,-0.8707749843597412,1.1632916927337646,10.815653800964355,-0.14781489968299866,-0.07665605843067169,0.9140625,0.9854730367660522,1.3694854974746704,0.0703125,-2.0375566482543945,-3.2729225158691406,4.78515625,-0.051229581236839294,0.15984871983528137,-1.109375,0.9571938514709473,1.5159599781036377,0.09765625,-2.0033631324768066,-3.3533213138580322,4.63671875,-0.1532043218612671,-0.08388528227806091,1.18359375,0.9485344290733337,1.1199344396591187,0.44140625,-1.9849544763565063,-2.862614870071411,4.078125,-0.09028759598731995,0.13301308453083038,-1.16015625,0.9177724719047546,1.1474664211273193,0.41796875,-1.9250856637954712,-2.894329071044922,3.96875
1744752101.8202105,6101,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.1248948723077774,0.06573465466499329,-1.2834771871566772,-0.030191417783498764,0.22272475063800812,-0.00944878812879324,-0.8707749843597412,1.1632916927337646,10.815653800964355,-0.14781489968299866,-0.07665605843067169,0.9140625,0.9854730367660522,1.3694854974746704,0.0703125,-2.0375566482543945,-3.2729225158691406,4.78515625,-0.051229581236839294,0.15984871983528137,-1.109375,0.9571938514709473,1.5159599781036377,0.09765625,-2.0033631324768066,-3.3533213138580322,4.63671875,-0.1532043218612671,-0.08388528227806091,1.18359375,0.9485344290733337,1.1199344396591187,0.44140625,-1.9849544763565063,-2.862614870071411,4.078125,-0.09028759598731995,0.13301308453083038,-1.16015625,0.9177724719047546,1.1474664211273193,0.41796875,-1.9250856637954712,-2.894329071044922,3.96875
1744752101.8225832,6102,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.1248948723077774,0.06573465466499329,-1.2834771871566772,-0.030191417783498764,0.22272475063800812,-0.00944878812879324,-0.8707749843597412,1.1632916927337646,10.815653800964355,-0.14781489968299866,-0.07665605843067169,0.9140625,0.9854730367660522,1.3694854974746704,0.0703125,-2.0375566482543945,-3.2729225158691406,4.78515625,-0.051229581236839294,0.15984871983528137,-1.109375,0.9571938514709473,1.5159599781036377,0.09765625,-2.0033631324768066,-3.3533213138580322,4.63671875,-0.1532043218612671,-0.08388528227806091,1.18359375,0.9485344290733337,1.1199344396591187,0.44140625,-1.9849544763565063,-2.862614870071411,4.078125,-0.09028759598731995,0.13301308453083038,-1.16015625,0.9177724719047546,1.1474664211273193,0.41796875,-1.9250856637954712,-2.894329071044922,3.96875
1744752101.824992,6103,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8274014,6104,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8298557,6105,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8323345,6106,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.834871,6107,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8374295,6108,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8400345,6109,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8426795,6110,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12403073161840439,0.07000306248664856,-1.2836289405822754,-0.02548888884484768,0.16931667923927307,-0.022577714174985886,-0.9194582104682922,1.4407155513763428,11.232699394226074,-0.14817823469638824,-0.02062968909740448,1.2578125,1.0100584030151367,1.2330999374389648,0.29296875,-2.0979905128479004,-3.0934202671051025,5.1171875,-0.04832293838262558,0.13862818479537964,-1.28515625,0.9865630269050598,1.5163991451263428,0.3203125,-2.0645642280578613,-3.1172924041748047,4.89453125,-0.1532648801803589,-0.013264854438602924,1.359375,0.9692443013191223,1.0690292119979858,0.41796875,-2.040140390396118,-2.7622268199920654,4.63671875,-0.0882287248969078,0.07380430400371552,-1.2109375,0.9390878677368164,1.0813509225845337,0.58984375,-1.9795852899551392,-2.7673323154449463,4.375
1744752101.8452764,6111,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.847896,6112,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.8504925,6113,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.8531148,6114,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.855771,6115,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.8584423,6116,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.861141,6117,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12248334288597107,0.0723295733332634,-1.2837982177734375,-0.16819562017917633,0.05427468568086624,-0.026120996102690697,-1.1551735401153564,1.440782904624939,12.80117130279541,-0.14817823469638824,-0.0029176881071180105,1.28515625,1.031010389328003,1.0465515851974487,0.515625,-2.1512789726257324,-2.6612417697906494,5.4140625,-0.04184354469180107,0.3323028087615967,-1.40625,1.0081206560134888,1.1062525510787964,0.54296875,-2.1191041469573975,-2.7377521991729736,5.15625,-0.15332543849945068,0.008424165658652782,1.58203125,0.988440215587616,0.9615166783332825,0.6640625,-2.0895533561706543,-2.5036323070526123,4.8203125,-0.08235488086938858,0.3281625807285309,-1.40625,0.9590104818344116,1.0369843244552612,0.640625,-2.031137704849243,-2.640907049179077,4.89453125
1744752101.8636863,6118,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12017114460468292,0.0724426656961441,-1.2842540740966797,-0.06417863816022873,-0.04576342925429344,-0.013045740313827991,-0.5543442368507385,1.5147749185562134,11.453740119934082,-0.14799655973911285,0.007054095156490803,1.3828125,1.05099356174469,0.9592516422271729,0.8125,-2.200369119644165,-2.3007941246032715,5.33984375,-0.03312361612915993,0.43320178985595703,-1.3828125,1.028346061706543,0.9953212141990662,0.7890625,-2.167750120162964,-2.3091182708740234,5.3046875,-0.1532043218612671,0.007364052347838879,1.703125,1.008362889289856,0.9685347676277161,0.9609375,-2.136463165283203,-2.1992995738983154,5.23046875,-0.0784793570637703,0.1492449790239334,-1.359375,0.9811736345291138,1.0777127742767334,0.83984375,-2.08091402053833,-2.3940932750701904,5.1171875
1744752101.8662856,6119,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12017114460468292,0.0724426656961441,-1.2842540740966797,-0.06417863816022873,-0.04576342925429344,-0.013045740313827991,-0.5543442368507385,1.5147749185562134,11.453740119934082,-0.14799655973911285,0.007054095156490803,1.3828125,1.05099356174469,0.9592516422271729,0.8125,-2.200369119644165,-2.3007941246032715,5.33984375,-0.03312361612915993,0.43320178985595703,-1.3828125,1.028346061706543,0.9953212141990662,0.7890625,-2.167750120162964,-2.3091182708740234,5.3046875,-0.1532043218612671,0.007364052347838879,1.703125,1.008362889289856,0.9685347676277161,0.9609375,-2.136463165283203,-2.1992995738983154,5.23046875,-0.0784793570637703,0.1492449790239334,-1.359375,0.9811736345291138,1.0777127742767334,0.83984375,-2.08091402053833,-2.3940932750701904,5.1171875
1744752101.8687956,6120,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12017114460468292,0.0724426656961441,-1.2842540740966797,-0.06417863816022873,-0.04576342925429344,-0.013045740313827991,-0.5543442368507385,1.5147749185562134,11.453740119934082,-0.14799655973911285,0.007054095156490803,1.3828125,1.05099356174469,0.9592516422271729,0.8125,-2.200369119644165,-2.3007941246032715,5.33984375,-0.03312361612915993,0.43320178985595703,-1.3828125,1.028346061706543,0.9953212141990662,0.7890625,-2.167750120162964,-2.3091182708740234,5.3046875,-0.1532043218612671,0.007364052347838879,1.703125,1.008362889289856,0.9685347676277161,0.9609375,-2.136463165283203,-2.1992995738983154,5.23046875,-0.0784793570637703,0.1492449790239334,-1.359375,0.9811736345291138,1.0777127742767334,0.83984375,-2.08091402053833,-2.3940932750701904,5.1171875
1744752101.8712106,6121,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12017114460468292,0.0724426656961441,-1.2842540740966797,-0.06417863816022873,-0.04576342925429344,-0.013045740313827991,-0.5543442368507385,1.5147749185562134,11.453740119934082,-0.14799655973911285,0.007054095156490803,1.3828125,1.05099356174469,0.9592516422271729,0.8125,-2.200369119644165,-2.3007941246032715,5.33984375,-0.03312361612915993,0.43320178985595703,-1.3828125,1.028346061706543,0.9953212141990662,0.7890625,-2.167750120162964,-2.3091182708740234,5.3046875,-0.1532043218612671,0.007364052347838879,1.703125,1.008362889289856,0.9685347676277161,0.9609375,-2.136463165283203,-2.1992995738983154,5.23046875,-0.0784793570637703,0.1492449790239334,-1.359375,0.9811736345291138,1.0777127742767334,0.83984375,-2.08091402053833,-2.3940932750701904,5.1171875
1744752101.873755,6122,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12017114460468292,0.0724426656961441,-1.2842540740966797,-0.06417863816022873,-0.04576342925429344,-0.013045740313827991,-0.5543442368507385,1.5147749185562134,11.453740119934082,-0.14799655973911285,0.007054095156490803,1.3828125,1.05099356174469,0.9592516422271729,0.8125,-2.200369119644165,-2.3007941246032715,5.33984375,-0.03312361612915993,0.43320178985595703,-1.3828125,1.028346061706543,0.9953212141990662,0.7890625,-2.167750120162964,-2.3091182708740234,5.3046875,-0.1532043218612671,0.007364052347838879,1.703125,1.008362889289856,0.9685347676277161,0.9609375,-2.136463165283203,-2.1992995738983154,5.23046875,-0.0784793570637703,0.1492449790239334,-1.359375,0.9811736345291138,1.0777127742767334,0.83984375,-2.08091402053833,-2.3940932750701904,5.1171875
1744752101.8763523,6123,1,0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.12017114460468292,0.0724426656961441,-1.2842540740966797,-0.06417863816022873,-0.04576342925429344,-0.013045740313827991,-0.5543442368507385,1.5147749185562134,11.453740119934082,-0.14799655973911285,0.007054095156490803,1.3828125,1.05099356174469,0.9592516422271729,0.8125,-2.200369119644165,-2.3007941246032715,5.33984375,-0.03312361612915993,0.43320178985595703,-1.3828125,1.028346061706543,0.9953212141990662,0.7890625,-2.167750120162964,-2.3091182708740234,5.3046875,-0.1532043218612671,0.007364052347838879,1.703125,1.008362889289856,0.9685347676277161,0.9609375,-2.136463165283203,-2.1992995738983154,5.23046875,-0.0784793570637703,0.1492449790239334,-1.359375,0.9811736345291138,1.0777127742767334,0.83984375,-2.08091402053833,-2.3940932750701904,5.1171875
